Nombre del producto,SKU,Precio,Precio rebajado,Descripción,Inventario de seguimiento,Cantidad,Pedido pendiente,Peso,Largo,Ancho,Alto,Categoría de impuestos,Oculto,Categoría,URL de la imagen,Título de SEO,Desc. de SEO,Opción1 nombre,Opción1 valores,Opción2 nombre,Opción2 valores,Opción3 nombre,Opción3 valores,Nombre de Add-on1,Tipo de Add-on1,Obligatorio para Add-on1,Valores de Add-on1,Nombre de Add-on2,Tipo de Add-on2,Obligatorio para Add-on2,Valores de Add-on2,Nombre de Add-on3,Tipo de Add-on3,Obligatorio para Add-on3,Valores de Add-on3
B-118,B-118,0,,,TRUE,10,FALSE,,,,,,TRUE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-118.jpg,,,,,,,,,,,,,,,,,,,,
B-119,B-119,66,,BROQUEL MANITA C/OJO,TRUE,10,FALSE,0,,,,,FALSE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-119.jpg,,,,,,,,,,,,,,,,,,,,
B-120,B-120,0,,,TRUE,10,FALSE,,,,,,TRUE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-120.jpg,,,,,,,,,,,,,,,,,,,,
B-121,B-121,0,,,TRUE,10,FALSE,,,,,,TRUE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-121.jpg,,,,,,,,,,,,,,,,,,,,
B-122,B-122,74,,BROQUEL RANITA,TRUE,10,FALSE,0,,,,,FALSE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-122.jpg,,,,,,,,,,,,,,,,,,,,
B-123,B-123,0,,,TRUE,10,FALSE,,,,,,TRUE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-123.jpg,,,,,,,,,,,,,,,,,,,,
B-124,B-124,0,,,TRUE,10,FALSE,,,,,,TRUE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-124.jpg,,,,,,,,,,,,,,,,,,,,
B-125,B-125,0,,,TRUE,10,FALSE,,,,,,TRUE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-125.jpg,,,,,,,,,,,,,,,,,,,,
B-126,B-126,80,,BROQUEL SAN JUDAS,TRUE,10,FALSE,0,,,,,FALSE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-126.jpg,,,,,,,,,,,,,,,,,,,,
B-127,B-127,130,,BROQUEL LUPITA C/PIEDRAS,TRUE,10,FALSE,0,,,,,FALSE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-127.jpg,,,,,,,,,,,,,,,,,,,,
B-128,B-128,0,,,TRUE,10,FALSE,,,,,,TRUE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-128.jpg,,,,,,,,,,,,,,,,,,,,
B-129,B-129,52,,BROQUEL RECTO CORAZON 6X6.,TRUE,10,FALSE,,,,,,FALSE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-129.jpg,,,,,,,,,,,,,,,,,,,,
B-130,B-130,90,,BROQUEL CURVO CUADRO,TRUE,10,FALSE,,,,,,FALSE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-130.jpg,,,,,,,,,,,,,,,,,,,,
B-131,B-131,268,,BROQUEL CUBO MIL PIEDRAS,TRUE,10,FALSE,,,,,,FALSE,BROQUEL PLATA,https://raw.githubusercontent.com/jvann/rgjoyeros/master/assets/B-131.jpg,,,,,,,,,,,,,,,,,,,,
